StationCode,StationName,MasterID,Latitude,Longitude,HUC,County,SMCShed,SMC_LU,PSA_LU,GISCode,COMID,PSA6c,PSA9c,PSA10c,SampleDate,SampleYear,csci_mean,SampleDate2,h20_mean,PCT_SAFN,H_AqHab,H_SubNat,Ev_FlowHab,XCMG,indexscore_cram,bioticstructure_cram,hydrologicconnectivity_cram,hydroperiodorchannelstability_cram,Cond,NH3,Nitrate,Nitrite,NN,TKN,TN,TP,TN2
801SNP001,Lytle Creek Middle Fork Non-perennial site 001,801SNP001,34.2442,-117.50727,801,San Bernardino,MiddleSantaAna,Open,Other,801SNP001,22557786,SC,SCm,SCm,6/18/2014,2014,1.140164117,6/18/2014,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.5,NA,0.34,NA,NA,NA,0.228,0.061,0.228
SMC00208,W Fork San Gabriel River,SMC00208,34.24464,-117.90908,405,Los Angeles,SanGabriel,Open,Other,SGUR00208,22522803,SC,SCm,SCm,6/18/2008,2008,0.971983109,6/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC02488,Wilbur Wash,SMC02488,34.24585,-118.54343,412,Los Angeles,LosAngeles,SMC_out,Urban,412LAR024,22515788,SC,SCx,SCx,6/3/2013,2013,0.21178273,6/3/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.2,NA,NA,NA,NA,NA,NA,NA,
SMC03984,NA,SMC03984,34.24613,-117.90186,405,Los Angeles,SanGabriel,Open,Other,405S03984,22522803,SC,SCm,SCm,6/18/2012,2012,0.793939485,6/18/2012,79,28,1.64,1.9,0.72,121,75,58,12,NA,350,NA,0.11,NA,NA,0.105,NA,0.08,
801S02464,San Antonio Creek Channel Random SMC Site 02464,801S02464,34.24635,-117.64321,801,San Bernardino,MiddleSantaAna,Open,Other,801S02464,22554692,SC,SCm,SCm,6/22/2011,2011,0.68895106,6/22/2011,88,2,0.54,1.58,0.65,26,NA,NA,NA,NA,260,0.059,0.25,0.017,NA,0.37,0.62,0.01,0.62
SMC02464,NA,801S02464,34.24635,-117.64321,801,San Bernardino,MiddleSantaAna,Open,Other,801S02464,22554692,SC,SCm,SCm,6/22/2011,2011,0.68895106,6/22/2011,88,2,0.54,1.58,0.65,26,NA,NA,NA,NA,260,0.059,0.25,0.017,NA,0.37,0.62,0.01,0.62
SMC04524,W. Fork San Gabriel River; Off Shortcut- Pass Road,SMC04524,34.24761,-118.03367,405,Los Angeles,SanGabriel,Open,Other,SMC04524,22520983,SC,SCm,SCm,7/9/2013,2013,1.240320867,7/9/2013,58,NA,NA,NA,NA,NA,94,77.78,12,NA,399,NA,NA,NA,NA,NA,NA,NA,
801MLC069,Middle Fork Lytle Creek Random Olsen Site 069,801MLC069,34.2481,-117.51276,801,San Bernardino,NR,NR,NR,801MLC069,22557786,SC,SCm,SCm,6/1/2007,2007,1.117564874,6/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,
801MLC069,Middle Fork Lytle Creek Random Olsen Site 069,801MLC069,34.2481,-117.51276,801,San Bernardino,MiddleSantaAna,Open,NR,801MLC069,22557786,SC,SCm,SCm,7/6/2015,2015,1.09347214,7/6/2015,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.525,NA,0.31,NA,NA,NA,0.237,NA,0.237
SMCR8_069,NA,801MLC069,34.2481,-117.51276,801,San Bernardino,NR,NR,NR,801MLC069,22557786,SC,SCm,SCm,6/1/2007,2007,1.117564874,6/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,
SMCR8_069,NA,801MLC069,34.2481,-117.51276,801,San Bernardino,MiddleSantaAna,Open,NR,801MLC069,22557786,SC,SCm,SCm,7/6/2015,2015,1.09347214,7/6/2015,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.525,NA,0.31,NA,NA,NA,0.237,NA,0.237
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,7/2/2008,2008,0.8380106,7/2/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,7/22/2010,2010,0.835152824,7/22/2010,65,8,1.23,1.26,0.44,80,NA,NA,NA,NA,344,NA,NA,NA,NA,NA,0.84,NA,0.84
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,8/3/2011,2011,0.969220568,8/3/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,NA,NA,NA,NA,NA,NA,
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,7/18/2012,2012,1.054975624,7/18/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,NA,NA,NA,NA,NA,NA,NA,
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,7/10/2013,2013,0.983799538,7/10/2013,NA,NA,NA,NA,NA,NA,86,91.67,9,NA,475,NA,NA,NA,NA,NA,NA,NA,
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,5/15/2014,2014,0.73562138,5/15/2014,70,NA,NA,NA,NA,NA,79,77.78,6,NA,NA,NA,0.03,NA,NA,NA,NA,NA,
SMC00428,SGUR00428,SMC00428,34.2481,-118.04976,405,Los Angeles,SanGabriel,Open,Other,SGUR00428,22520983,SC,SCm,SCm,6/19/2014,2014,0.711284319,6/19/2014,59,NA,NA,NA,NA,NA,79,77.78,6,NA,NA,NA,0.03,NA,NA,NA,NA,0.03,
SMCR8_474,NA,801RB8474,34.24826,-117.62775,801,San Bernardino,MiddleSantaAna,Open,Forest,SMCR8_474,22554688,SC,SCm,SCm,7/5/2009,2009,0.960307491,7/5/2009,84,1,1.22,1.76,0.89,90,NA,NA,NA,NA,211,NA,0.06772008,0.06,NA,0.1166,NA,0.004,0.24432008
SMCR8_713,NA,801ICE713,34.24908,-117.63127,801,San Bernardino,MiddleSantaAna,Open,Forest,SA-C-05-713,22554678,SC,SCm,SCm,6/23/2006,2006,0.991503581,6/23/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,
SMC02972,NA,SMC02972,34.24957,-118.0755,405,Los Angeles,SanGabriel,SMC_out,Other,405S02972,22521699,SC,SCm,SCm,7/18/2012,2012,1.150482381,7/18/2012,68,9,1.53,1.83,0.56,54,82,81,6,NA,336,NA,0.05,NA,NA,0.105,NA,NA,
801MLC057,Middle Fork Lytle Creek Random Olsen Site 057,801MLC057,34.25033,-117.54376,801,San Bernardino,MiddleSantaAna,Open,Other,SMCR8_057,22557766,SC,SCm,SCm,5/18/2008,2008,1.030766561,5/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,
801MLC057,Middle Fork Lytle Creek Random Olsen Site 057,801MLC057,34.25033,-117.54376,801,San Bernardino,MiddleSantaAna,Open,Other,SMCR8_057,22557766,SC,SCm,SCm,7/1/2015,2015,0.81962589,7/1/2015,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.2,0.02,0.24,NA,NA,NA,0.182,0.019,0.182
SMCR8_057,NA,801MLC057,34.25033,-117.54376,801,San Bernardino,MiddleSantaAna,Open,Other,SMCR8_057,22557766,SC,SCm,SCm,5/18/2008,2008,1.030766561,5/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,
SMCR8_057,NA,801MLC057,34.25033,-117.54376,801,San Bernardino,MiddleSantaAna,Open,Other,SMCR8_057,22557766,SC,SCm,SCm,7/1/2015,2015,0.81962589,7/1/2015,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.2,0.02,0.24,NA,NA,NA,0.182,0.019,0.182
SMCR8_483,NA,801RB8483,34.25114,-117.45662,801,San Bernardino,UpperSantaAna,SMC_out,Other,SMCR8_483,22558022,SC,SCm,SCm,6/6/2011,2011,0.946923576,6/6/2011,NA,17,1.53,1.68,0.37,71,NA,NA,NA,NA,686.6666667,NA,2.04,0.17,NA,NA,NA,NA,
SMC01504,NA,SMC01504,34.25327,-117.71385,405,Los Angeles,SanGabriel,Open,Other,405S01504,22524645,SC,SCm,SCm,6/28/2011,2011,0.960913063,6/28/2011,92,2,1.34,1.74,0.49,126,87,86,12,12,349,NA,0.1,0.12,NA,NA,NA,NA,
407M01516,Arundell Barranca u/s Harbor Blvd,407M01516,34.25539,-119.25498,407,Ventura,SantaClara,Urban,Ag,407M01516,17587628,SC,SCx,SCx,6/24/2015,2015,0.45255198,6/24/2015,NA,7,0.43,1.21,0.88,7,37,25,3,NA,7188,NA,NA,NA,14,1,15,0.047,15
801SNP002,San Antonio Creek Non-perennial site 002,801SNP002,34.2559,-117.64111,801,San Bernardino,MiddleSantaAna,Open,Forest,801SNP002,22554666,SC,SCm,SCm,5/13/2014,2014,0.996302328,5/13/2014,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,0.15,NA,NA,NA,0.034,NA,0.034
801SNP002,San Antonio Creek Non-perennial site 002,801SNP002,34.2559,-117.64111,801,San Bernardino,MiddleSantaAna,Open,Forest,801SNP002,22554666,SC,SCm,SCm,6/18/2014,2014,0.891277734,6/18/2014,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.65,NA,0.2,NA,NA,NA,0.059,0.03,0.059
SMC03280,NA,SMC03280,34.25685,-117.85652,405,Los Angeles,SanGabriel,Open,Other,405S03280,22524631,SC,SCm,SCm,8/11/2011,2011,0.966843541,8/11/2011,79,14,1.28,1.98,0.73,87,73,61,3,12,355,NA,0.31,NA,NA,NA,NA,0.3,
SMCR8_068,NA,801SAN068,34.2575,-117.64123,801,San Bernardino,MiddleSantaAna,Open,Forest,SMCR8_068,22554646,SC,SCm,SCm,6/10/2008,2008,0.892862353,6/10/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,
SMC02976,NA,SMC02976,34.2579,-117.75661,405,Los Angeles,SanGabriel,Open,Other,SMC02976,22524613,SC,SCm,SCm,7/27/2010,2010,1.005026909,7/27/2010,76,25,1.23,1.92,0.69,140,83,67,9,9,271,NA,0.100000001,NA,NA,NA,NA,NA,
SMC02976,NA,SMC02976,34.2579,-117.75661,405,Los Angeles,SanGabriel,Open,Other,SMC02976,22524613,SC,SCm,SCm,7/25/2014,2014,1.074343474,7/25/2014,94,NA,NA,NA,NA,NA,78,72.22,9,NA,NA,NA,0.12,NA,NA,NA,NA,NA,
SMC01248,NA,SMC01248,34.25895,-117.74499,405,Los Angeles,SanGabriel,SMC_out,Other,405S01248,22522781,SC,SCm,SCm,7/26/2011,2011,1.12820429,7/26/2011,71,7,1.1,1.22,0.64,66,73,50,12,9,523,NA,0.56,NA,NA,NA,NA,NA,
SMC02436,NA,SMC02436,34.26279,-118.97199,408,Ventura,Calleguas,Agricultural,Urban,SMC02436,17563970,SC,SCx,SCx,5/28/2009,2009,0.623347934,5/28/2009,39,58,1.3,1.07,0.67,72,NA,NA,NA,NA,1707,0.04,9.71,0.09,NA,NA,9.6,0.84,9.6
SMC00479,NA,SMC00479,34.2634,-119.24095,407,Ventura,SantaClara,Urban,Urban,407S00479,17587628,SC,SCx,SCx,7/13/2011,2011,0.47403238,7/13/2011,1.5,19,0.21,0.2,0.63,30,NA,NA,NA,NA,4186,NA,NA,NA,28,NA,28,0.14,28
SMC02984,NA,SMC02984,34.26528,-118.75053,408,Ventura,Calleguas,Urban,Urban,SMC02984,17564880,SC,SCx,SCx,6/23/2010,2010,0.531674732,6/23/2010,31,46,1.29,1.55,0.38,18,NA,NA,NA,NA,1999,0.16,2.1,0.092,2.1,1.2,3.3,0.022,3.3
SMC01960,NA,SMC01960,34.26554,-118.75916,408,Ventura,Calleguas,Urban,Urban,SMC01960,17564880,SC,SCx,SCx,6/23/2010,2010,0.484766426,6/23/2010,35,59,1.3,1.26,0.51,7,NA,NA,NA,NA,2275,0.15,1.3,0.1,1.4,1.3,2.7,0.016,2.7
SMC01960,NA,SMC01960,34.26554,-118.75916,408,Ventura,Calleguas,Urban,Urban,SMC01960,17564880,SC,SCx,SCx,5/21/2014,2014,0.600935117,5/21/2014,42,NA,NA,NA,NA,NA,44,27.78,6,NA,NA,NA,NA,NA,0.69,0.74,1.4,0.024,1.4
SMC06288,N. Fork San Gabriel River,SMC06288,34.26678,-117.84409,405,Los Angeles,SanGabriel,Open,Other,SMC06288,22522745,SC,SCm,SCm,7/8/2013,2013,1.008106019,7/8/2013,69,NA,NA,NA,NA,NA,78,63.89,9,NA,425,NA,NA,NA,NA,NA,NA,NA,
SMC00144,Graveyard Canyon,SMC00144,34.26705,-117.78759,405,Los Angeles,SanGabriel,SMC_out,Other,SGUR00144,22524639,SC,SCm,SCm,6/20/2008,2008,0.87195055,6/20/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
408M03019,Arroyo Las Posas - nr MPK WWTP,408M03019,34.26742,-118.94037,408,Ventura,Calleguas,Agricultural,Urban,408M03019,17563970,SC,SCx,SCx,7/14/2015,2015,0.6780296,7/14/2015,NA,53,1.69,1.5,0.44,96,71,58.33,12,NA,1812,NA,NA,NA,13,NA,13,0.2,13
SMC02536,NA,SMC02536,34.26861,-118.6736,408,Ventura,Calleguas,Urban,Urban,408S02536,17563948,SC,SCx,SCx,6/29/2011,2011,0.63314753,6/29/2011,25,2,0.2,0.64,0.5,9,NA,NA,NA,NA,1519,NA,NA,NA,2.4,0.81,3.2,0.093,3.2
408M03005,Tapo Cyn d/s Los Angeles Ave,408M03005,34.27001,-118.74203,408,Ventura,Calleguas,Urban,Urban,408M03005,17563950,SC,SCx,SCx,6/15/2015,2015,0.68919601,6/15/2015,11,11,0.69,0,0.29,0,36,25,3,NA,1942,NA,NA,NA,0.025,0.54,0.56,0.028,0.56
SMC05524,NA,SMC05524,34.27032,-118.91723,408,Ventura,Calleguas,Agricultural,Urban,408S05524,17563904,SC,SCx,SCx,6/30/2011,2011,0.668163535,6/30/2011,15,72,1.17,0.84,0.77,14,NA,NA,NA,NA,1772,NA,NA,NA,10,NA,10,0.86,10
SMCR8_309,NA,801RB8309,34.27052,-117.45252,801,San Bernardino,UpperSantaAna,Open,Other,SMCR8_309,22554630,SC,SCm,SCm,6/14/2010,2010,1.007177639,6/14/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,NA,NA,NA,NA,NA,NA,NA,
SMC04756,NA,SMC04756,34.27092,-118.9269,408,Ventura,Calleguas,Agricultural,Other,SMC04756,17563904,SC,SCx,SCx,7/7/2010,2010,0.551655274,7/7/2010,18,89,1.42,0.62,0.47,68,NA,NA,NA,NA,1609,NA,9,0.036,9,NA,9,0.97,9
SMC04756,NA,SMC04756,34.27092,-118.9269,408,Ventura,Calleguas,Agricultural,Other,SMC04756,17563904,SC,SCx,SCx,5/21/2014,2014,0.655390282,5/21/2014,24,NA,NA,NA,NA,NA,63,61.11,9,NA,NA,NA,NA,NA,8.2,NA,8.2,0.62,8.2
R5BIO-318,NA,SMC42252,34.27206,-117.89284,405,Los Angeles,SanGabriel,Open,Forest,R5BIO-318,22522723,SC,SCm,SCm,7/23/2000,2000,1.05752871,7/23/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC02452,NA,SMC02452,34.2733,-118.89985,408,Ventura,Calleguas,Urban,Urban,408S02452,17563908,SC,SCx,SCx,6/30/2011,2011,0.681275667,6/30/2011,36,66,1.4,1.2,0.6,26,NA,NA,NA,NA,1700,NA,NA,NA,3.7,0.74,4.4,1.5,4.4
SMC06216,NA,SMC06216,34.27407,-118.31518,412,Los Angeles,LosAngeles,Agricultural,Other,SMC06216,22514628,SC,SCx,SCx,5/26/2009,2009,0.849827154,5/26/2009,79,28,1.41,1.81,0.44,50,NA,NA,NA,NA,461,NA,NA,NA,NA,0.2,NA,NA,
SMC06216,NA,SMC06216,34.27407,-118.31518,412,Los Angeles,LosAngeles,Agricultural,Other,SMC06216,22514628,SC,SCx,SCx,6/3/2014,2014,0.921609043,6/3/2014,71,NA,NA,NA,NA,NA,81,88.89,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,
408M03038,NA,408M03038,34.27491,-118.88512,408,Ventura,Calleguas,Urban,Urban,408M03038,17563908,SC,SCx,SCx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC01464,NA,SMC01464,34.27516,-118.52666,412,Los Angeles,LosAngeles,Urban,Other,412S01464,22515786,SC,SCx,SCx,6/7/2012,2012,0.697815644,6/7/2012,32,33,0.52,0.43,0,10,NA,NA,NA,NA,1362,NA,NA,NA,NA,NA,NA,NA,
SMC07828,Arroyo Simi 0.4 miles upstream of Tierra Rejada Rd,SMC07828,34.27558,-118.89446,408,Ventura,Calleguas,Urban,Other,SMC07828,17563908,SC,SCx,SCx,6/6/2013,2013,0.43126708,6/6/2013,30,NA,NA,NA,NA,NA,70,55.56,12,NA,1614,NA,NA,NA,5.2,NA,5.2,1.6,5.2
SMC01512,NA,SMC01512,34.27641,-118.67252,408,Ventura,Calleguas,Urban,Urban,SMC01512,17563922,SC,SCx,SCx,6/23/2010,2010,0.540505245,6/23/2010,42,5,0.49,0.6,0,9,NA,NA,NA,NA,1436,0.056,0.12,NA,0.12,0.61,0.74,0.027,0.74
SMC02568,NA,SMC02568,34.27866,-118.22031,412,Los Angeles,LosAngeles,Open,Other,412S02568,22514620,SC,SCm,SCm,6/12/2012,2012,0.950292073,6/12/2012,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.1,NA,NA,NA,NA,NA,NA,NA,
SMCR8_118,NA,801XXX118,34.27906,-117.47566,801,San Bernardino,UpperSantaAna,Open,Other,SMCR8_118,22554598,SC,SCm,SCm,6/11/2008,2008,0.755433307,6/11/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,NA,NA,NA,NA,NA,NA,NA,
SMC01684,NA,SMC01684,34.27906,-118.91591,408,Ventura,Calleguas,Agricultural,Ag,SMC01684,17563902,SC,SCx,SCx,6/3/2009,2009,0.305822001,6/3/2009,12,77,0,0.31,0.94,0,NA,NA,NA,NA,761,1.38,0.25,0.08,NA,NA,NA,0.095,
801S00791,Cleghorn Creek Random SMC Site 00791,801S00791,34.2792,-117.44664,801,San Bernardino,UpperSantaAna,Open,Other,801S00791,22554612,SC,SCm,SCm,6/22/2011,2011,0.968100925,6/22/2011,90.5,31,0.74,1.78,0.85,58,NA,NA,NA,NA,437,0.059,0.14,0.017,NA,0.3,0.43,0.02,0.43
SMC00791,NA,801S00791,34.2792,-117.44663,801,San Bernardino,UpperSantaAna,Open,Other,801S00791,22554612,SC,SCm,SCm,6/22/2011,2011,0.968100925,6/22/2011,90.5,31,0.74,1.78,0.85,58,NA,NA,NA,NA,437,0.059,0.14,0.017,NA,0.3,0.43,0.02,0.43
SMC02092,NA,SMC02092,34.27948,-118.20684,412,Los Angeles,LosAngeles,Open,Other,412S02092,22514594,SC,SCm,SCm,6/14/2011,2011,0.879824017,6/14/2011,50,14,1.89,1.65,0.4,41,NA,NA,NA,NA,391,NA,0.05,NA,NA,0.4,NA,0.1,
SMC03216,NA,SMC03216,34.28092,-117.84093,405,Los Angeles,SanGabriel,Open,Other,405S03216,22522679,SC,SCm,SCm,7/27/2011,2011,1.022839973,7/27/2011,91,9,1.22,1.83,0.63,60,89,67,12,12,338,NA,0.22,0.07,NA,NA,NA,0.19,
SMC05640,Big Tujunga Creek,SMC05640,34.28233,-118.22203,412,Los Angeles,LosAngeles,Open,Other,SMC05640,22514620,SC,SCm,SCm,6/17/2013,2013,0.922267069,6/17/2013,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,NA,NA,
SMC06188,NA,SMC06188,34.28315,-118.19731,412,Los Angeles,LosAngeles,Open,Other,SMC06188,22514594,SC,SCm,SCm,6/11/2014,2014,1.108939307,6/11/2014,45,NA,NA,NA,NA,NA,83,97.22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC04008,NA,SMC04008,34.28342,-118.80803,408,Ventura,Calleguas,Urban,Other,408S04008,948070571,SC,SCx,SCx,6/19/2012,2012,0.878403783,6/19/2012,45,31,1.5,1.6,0.52,58,81,56,12,NA,2594,0.062,NA,NA,3.1,0.34,3.4,0.036,3.4
SMC01096,NA,SMC01096,34.28465,-118.29343,412,Los Angeles,LosAngeles,Open,Urban,SMC01096,22514578,SC,SCm,SCm,6/7/2010,2010,0.64810887,6/7/2010,35,28,1.38,1.43,0.38,17,NA,NA,NA,NA,500,NA,0.04,NA,NA,0.28,NA,NA,
SMC08660,Arroyo Simi upstream of L.A. Ave near railroad,SMC08660,34.28495,-118.86938,408,Ventura,Calleguas,Urban,Urban,SMC08660,17563908,SC,SCx,SCx,6/6/2013,2013,0.602142696,6/6/2013,30,NA,NA,NA,NA,NA,58,58.33,3,NA,1765,NA,NA,NA,6.6,NA,6.6,2.1,6.6
SMC06612,Arroyo Simi near Virginia Colony,SMC06612,34.28609,-118.85451,408,Ventura,Calleguas,Urban,Other,SMC06612,163864409,SC,SCx,SCx,6/6/2013,2013,0.553883228,6/6/2013,31,NA,NA,NA,NA,NA,78,72.22,3,NA,1663,NA,NA,NA,7.3,NA,7.3,2.3,7.3
SMC05423,NA,SMC05423,34.28649,-119.30791,402,Ventura,Ventura,Urban,Urban,SMC05423,17586992,SC,SCx,SCx,6/10/2010,2010,0.794662818,6/10/2010,NA,61,1.58,1.58,0.97,98,NA,NA,NA,NA,1139,NA,0.43,NA,0.43,0.28,0.72,0.18,0.72
SMC00440,NA,SMC00440,34.28658,-118.52966,412,Los Angeles,LosAngeles,Urban,Other,SMC00440,22515786,SC,SCx,SCx,5/20/2009,2009,0.796978792,5/20/2009,31,79,1.61,1.14,0.17,32,NA,NA,NA,NA,2334,NA,NA,NA,NA,1.1,NA,0.35,
SMC01748,NA,SMC01748,34.28747,-118.82744,408,Ventura,Calleguas,Urban,Urban,SMC01748,163864411,SC,SCx,SCx,6/3/2009,2009,0.75312259,6/3/2009,46,63,1.27,1.07,0.88,91,NA,NA,NA,NA,1720,0.55,7.3,0.19,NA,NA,8.3,2.968,8.3
SMC01748,NA,SMC01748,34.28747,-118.82744,408,Ventura,Calleguas,Urban,Urban,SMC01748,163864411,SC,SCx,SCx,5/21/2014,2014,0.670055844,5/21/2014,45,NA,NA,NA,NA,NA,58,52.78,6,NA,NA,0.11,NA,NA,5.9,0.4,6.3,2.3,6.3
SMC03304,NA,SMC03304,34.28829,-118.72312,408,Ventura,Calleguas,Urban,Urban,408S03304,17563950,SC,SCx,SCx,6/29/2011,2011,0.634432066,6/29/2011,34,1,0.2,0,1,64,NA,NA,NA,NA,2110,NA,NA,NA,0.84,2.3,3.1,0.036,3.1
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,5/27/2010,2010,0.930346385,5/27/2010,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100000001,1.299999952,NA,NA,NA,NA,
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,7/27/2011,2011,0.945672753,7/27/2011,NA,22,1.09,1.95,0.6,84,NA,NA,NA,NA,332,NA,0.18,0.06,NA,NA,NA,NA,
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,6/13/2012,2012,1.072283767,6/13/2012,NA,30,1.76,2.01,0.48,64,NA,NA,NA,NA,330,NA,0.15,NA,NA,NA,NA,0.023,
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,7/8/2013,2013,1.026788726,7/8/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,NA,NA,NA,NA,NA,NA,NA,
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,7/1/2014,2014,1.001271779,7/1/2014,NA,NA,NA,NA,NA,NA,86,72.22,9,NA,NA,NA,0.06,NA,NA,NA,NA,0.03,
SGUT503,NA,SGUT503,34.29216,-117.83856,405,Los Angeles,SanGabriel,Open,Other,SGUT503,22522647,SC,SCm,SCm,7/8/2015,2015,1.039020951,7/8/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,5/19/2009,2009,1.01856332,5/19/2009,81,36,1.72,1.8,0.36,40,NA,NA,NA,NA,414,NA,NA,NA,NA,0.3,NA,0.06,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,7/8/2010,2010,0.747019703,7/8/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,8/5/2011,2011,0.796579936,8/5/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,NA,NA,NA,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,6/12/2012,2012,1.008953243,6/12/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.8,NA,NA,NA,NA,NA,NA,NA,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,6/25/2014,2014,0.864989122,6/25/2014,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SMC00520,NA,SMC00520,34.29626,-118.28252,412,Los Angeles,LosAngeles,Open,Other,SMC00520,22514494,SC,SCm,SCm,8/26/2015,2015,0.918098605,8/26/2015,NA,68,1.79,1.07,0.96,73,77,80.56,12,NA,606,NA,NA,NA,NA,NA,NA,NA,
SMC01544,NA,SMC01544,34.29729,-118.24843,412,Los Angeles,LosAngeles,Open,Other,SMC01544,22515726,SC,SCm,SCm,7/14/2010,2010,0.835136288,7/14/2010,36,22,1.65,1.38,0.66,23,NA,NA,NA,NA,575,NA,0.08,NA,NA,0.39,NA,NA,
SMC01320,NA,SMC01320,34.29856,-118.25082,412,Los Angeles,LosAngeles,Open,Other,SMC01320,22515726,SC,SCm,SCm,6/7/2010,2010,0.694852325,6/7/2010,21,25,1.42,1.5,0.36,34,NA,NA,NA,NA,522,NA,NA,NA,NA,1.73,NA,NA,
